"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"624","120","8600000US73455","ZCTA5 73455"
"1870","187","8600000US73456","ZCTA5 73456"
"1031","184","8600000US73458","ZCTA5 73458"
"1157","187","8600000US73459","ZCTA5 73459"
"4626","241","8600000US73460","ZCTA5 73460"
"825","194","8600000US73461","ZCTA5 73461"
"3538","375","8600000US73463","ZCTA5 73463"
"970","139","8600000US73481","ZCTA5 73481"
"187","68","8600000US73487","ZCTA5 73487"
"726","131","8600000US73491","ZCTA5 73491"
"20373","1286","8600000US73501","ZCTA5 73501"
"10918","975","8600000US73503","ZCTA5 73503"
"49994","1783","8600000US73505","ZCTA5 73505"
"21069","1160","8600000US73507","ZCTA5 73507"
"105","34","8600000US73520","ZCTA5 73520"
"20083","196","8600000US73521","ZCTA5 73521"
"2298","235","8600000US73526","ZCTA5 73526"
"4439","417","8600000US73527","ZCTA5 73527"
"568","155","8600000US73528","ZCTA5 73528"
"5293","414","8600000US73529","ZCTA5 73529"
"485","92","8600000US73530","ZCTA5 73530"
"293","106","8600000US73531","ZCTA5 73531"
"511","114","8600000US73532","ZCTA5 73532"
"27185","512","8600000US73533","ZCTA5 73533"
"632","161","8600000US73537","ZCTA5 73537"
"5517","459","8600000US73538","ZCTA5 73538"
"198","94","8600000US73539","ZCTA5 73539"
"291","82","8600000US73540","ZCTA5 73540"
"3329","380","8600000US73541","ZCTA5 73541"
"4253","153","8600000US73542","ZCTA5 73542"
"2101","401","8600000US73543","ZCTA5 73543"
"303","97","8600000US73544","ZCTA5 73544"
"1181","156","8600000US73546","ZCTA5 73546"
"1916","202","8600000US73547","ZCTA5 73547"
"392","152","8600000US73548","ZCTA5 73548"
"220","83","8600000US73549","ZCTA5 73549"
"2175","144","8600000US73550","ZCTA5 73550"
"59","36","8600000US73551","ZCTA5 73551"
"1372","274","8600000US73552","ZCTA5 73552"
"57","65","8600000US73553","ZCTA5 73553"
"3401","186","8600000US73554","ZCTA5 73554"
"247","125","8600000US73555","ZCTA5 73555"
"139","49","8600000US73556","ZCTA5 73556"
"393","172","8600000US73557","ZCTA5 73557"
"582","115","8600000US73559","ZCTA5 73559"
"854","160","8600000US73560","ZCTA5 73560"
"657","138","8600000US73562","ZCTA5 73562"
"407","106","8600000US73564","ZCTA5 73564"
"986","104","8600000US73565","ZCTA5 73565"
"1549","227","8600000US73566","ZCTA5 73566"
"719","208","8600000US73567","ZCTA5 73567"
"971","175","8600000US73568","ZCTA5 73568"
"508","77","8600000US73569","ZCTA5 73569"
"949","143","8600000US73570","ZCTA5 73570"
"127","93","8600000US73571","ZCTA5 73571"
"3609","240","8600000US73572","ZCTA5 73572"
"2639","180","8600000US73573","ZCTA5 73573"
"10265","345","8600000US73601","ZCTA5 73601"
"1576","384","8600000US73620","ZCTA5 73620"
"323","103","8600000US73622","ZCTA5 73622"
"2087","253","8600000US73624","ZCTA5 73624"
"589","189","8600000US73625","ZCTA5 73625"
"1047","200","8600000US73626","ZCTA5 73626"
"479","199","8600000US73627","ZCTA5 73627"
"1789","199","8600000US73628","ZCTA5 73628"
"3063","150","8600000US73632","ZCTA5 73632"
"96","41","8600000US73638","ZCTA5 73638"
"537","129","8600000US73639","ZCTA5 73639"
"452","107","8600000US73641","ZCTA5 73641"
"96","36","8600000US73642","ZCTA5 73642"
"14097","609","8600000US73644","ZCTA5 73644"
"1158","295","8600000US73645","ZCTA5 73645"
"394","105","8600000US73646","ZCTA5 73646"
"546","160","8600000US73647","ZCTA5 73647"
"1017","237","8600000US73650","ZCTA5 73650"
"4239","231","8600000US73651","ZCTA5 73651"
"933","157","8600000US73654","ZCTA5 73654"
"814","148","8600000US73655","ZCTA5 73655"
"240","87","8600000US73658","ZCTA5 73658"
"138","59","8600000US73659","ZCTA5 73659"
"295","74","8600000US73660","ZCTA5 73660"
"535","168","8600000US73661","ZCTA5 73661"
"6509","429","8600000US73662","ZCTA5 73662"
"1606","243","8600000US73663","ZCTA5 73663"
"1254","212","8600000US73664","ZCTA5 73664"
"240","88","8600000US73666","ZCTA5 73666"
"538","122","8600000US73667","ZCTA5 73667"
"1721","329","8600000US73669","ZCTA5 73669"
"404","129","8600000US73673","ZCTA5 73673"
"25084","1087","8600000US73701","ZCTA5 73701"
"29077","1152","8600000US73703","ZCTA5 73703"
"331","101","8600000US73705","ZCTA5 73705"
"561","136","8600000US73716","ZCTA5 73716"
"6896","218","8600000US73717","ZCTA5 73717"
"490","111","8600000US73718","ZCTA5 73718"
"92","40","8600000US73719","ZCTA5 73719"
"104","38","8600000US73720","ZCTA5 73720"
"363","90","8600000US73722","ZCTA5 73722"
"1050","253","8600000US73724","ZCTA5 73724"
"416","101","8600000US73726","ZCTA5 73726"
"124","68","8600000US73727","ZCTA5 73727"
"2082","190","8600000US73728","ZCTA5 73728"
"624","131","8600000US73729","ZCTA5 73729"
"701","194","8600000US73730","ZCTA5 73730"
"111","52","8600000US73731","ZCTA5 73731"
"210","114","8600000US73733","ZCTA5 73733"
"718","180","8600000US73734","ZCTA5 73734"
"637","165","8600000US73735","ZCTA5 73735"
"658","302","8600000US73736","ZCTA5 73736"
"3656","189","8600000US73737","ZCTA5 73737"
"979","225","8600000US73738","ZCTA5 73738"
"365","70","8600000US73739","ZCTA5 73739"
"1540","163","8600000US73741","ZCTA5 73741"
"4108","435","8600000US73742","ZCTA5 73742"
"52","26","8600000US73743","ZCTA5 73743"
"108","65","8600000US73744","ZCTA5 73744"
"42","41","8600000US73746","ZCTA5 73746"
"295","101","8600000US73747","ZCTA5 73747"
"498","113","8600000US73749","ZCTA5 73749"
"7309","361","8600000US73750","ZCTA5 73750"
"470","150","8600000US73753","ZCTA5 73753"
"981","286","8600000US73754","ZCTA5 73754"
"627","168","8600000US73755","ZCTA5 73755"
"360","82","8600000US73756","ZCTA5 73756"
"175","83","8600000US73757","ZCTA5 73757"
"135","65","8600000US73758","ZCTA5 73758"
"1326","159","8600000US73759","ZCTA5 73759"
"358","111","8600000US73760","ZCTA5 73760"
"328","93","8600000US73761","ZCTA5 73761"
"1975","467","8600000US73762","ZCTA5 73762"
"1586","256","8600000US73763","ZCTA5 73763"
"245","120","8600000US73764","ZCTA5 73764"
"1391","165","8600000US73766","ZCTA5 73766"
"1633","187","8600000US73768","ZCTA5 73768"
"416","110","8600000US73771","ZCTA5 73771"
"4057","280","8600000US73772","ZCTA5 73772"
"1875","329","8600000US73773","ZCTA5 73773"
"15285","396","8600000US73801","ZCTA5 73801"
"975","145","8600000US73832","ZCTA5 73832"
"1769","269","8600000US73834","ZCTA5 73834"
"233","69","8600000US73835","ZCTA5 73835"
"348","104","8600000US73838","ZCTA5 73838"
"632","163","8600000US73840","ZCTA5 73840"
"1311","210","8600000US73841","ZCTA5 73841"
"606","199","8600000US73842","ZCTA5 73842"
"732","114","8600000US73843","ZCTA5 73843"
"269","98","8600000US73844","ZCTA5 73844"
"1946","276","8600000US73848","ZCTA5 73848"
"134","68","8600000US73851","ZCTA5 73851"
"2085","358","8600000US73852","ZCTA5 73852"
"437","172","8600000US73853","ZCTA5 73853"
"116","77","8600000US73855","ZCTA5 73855"
"855","223","8600000US73857","ZCTA5 73857"
"1766","157","8600000US73858","ZCTA5 73858"
"1311","163","8600000US73859","ZCTA5 73859"
"1271","215","8600000US73860","ZCTA5 73860"
"306","143","8600000US73901","ZCTA5 73901"
"559","100","8600000US73931","ZCTA5 73931"
"2074","181","8600000US73932","ZCTA5 73932"
"1419","122","8600000US73933","ZCTA5 73933"
"188","64","8600000US73937","ZCTA5 73937"
"819","135","8600000US73938","ZCTA5 73938"
"1530","235","8600000US73939","ZCTA5 73939"
"12980","327","8600000US73942","ZCTA5 73942"
"463","216","8600000US73944","ZCTA5 73944"
"2369","302","8600000US73945","ZCTA5 73945"
"51","30","8600000US73946","ZCTA5 73946"
"498","95","8600000US73947","ZCTA5 73947"
"1874","300","8600000US73949","ZCTA5 73949"
"1471","182","8600000US73950","ZCTA5 73950"
"1403","345","8600000US73951","ZCTA5 73951"
"373","88","8600000US74001","ZCTA5 74001"
"1808","247","8600000US74002","ZCTA5 74002"
"14509","733","8600000US74003","ZCTA5 74003"
"26660","809","8600000US74006","ZCTA5 74006"
"30144","949","8600000US74008","ZCTA5 74008"
"10537","506","8600000US74010","ZCTA5 74010"
"29680","1044","8600000US74011","ZCTA5 74011"
"61855","1010","8600000US74012","ZCTA5 74012"
"42275","934","8600000US74014","ZCTA5 74014"
"8771","398","8600000US74015","ZCTA5 74015"
"5779","489","8600000US74016","ZCTA5 74016"
"28285","671","8600000US74017","ZCTA5 74017"
"18256","562","8600000US74019","ZCTA5 74019"
"7453","262","8600000US74020","ZCTA5 74020"
"21746","911","8600000US74021","ZCTA5 74021"
"1908","263","8600000US74022","ZCTA5 74022"
"11392","408","8600000US74023","ZCTA5 74023"
"791","135","8600000US74026","ZCTA5 74026"
"1041","119","8600000US74027","ZCTA5 74027"
"1699","241","8600000US74028","ZCTA5 74028"
"4625","230","8600000US74029","ZCTA5 74029"
"3750","224","8600000US74030","ZCTA5 74030"
"1729","329","8600000US74032","ZCTA5 74032"
"12663","380","8600000US74033","ZCTA5 74033"
"81","31","8600000US74034","ZCTA5 74034"
"4197","165","8600000US74035","ZCTA5 74035"
"7258","476","8600000US74036","ZCTA5 74036"
"18972","570","8600000US74037","ZCTA5 74037"
"2317","226","8600000US74038","ZCTA5 74038"
"3794","452","8600000US74039","ZCTA5 74039"
"2913","299","8600000US74041","ZCTA5 74041"
"448","74","8600000US74042","ZCTA5 74042"
"7602","418","8600000US74044","ZCTA5 74044"
"319","87","8600000US74045","ZCTA5 74045"
"130","48","8600000US74046","ZCTA5 74046"
"7289","605","8600000US74047","ZCTA5 74047"
"5956","193","8600000US74048","ZCTA5 74048"
"436","154","8600000US74050","ZCTA5 74050"
"2266","300","8600000US74051","ZCTA5 74051"
"919","104","8600000US74052","ZCTA5 74052"
"5308","469","8600000US74053","ZCTA5 74053"
"749","180","8600000US74054","ZCTA5 74054"
"46806","1041","8600000US74055","ZCTA5 74055"
"5509","383","8600000US74056","ZCTA5 74056"
"3951","262","8600000US74058","ZCTA5 74058"
"5266","500","8600000US74059","ZCTA5 74059"
"408","81","8600000US74060","ZCTA5 74060"
"2314","376","8600000US74061","ZCTA5 74061"
"873","154","8600000US74062","ZCTA5 74062"
"31487","760","8600000US74063","ZCTA5 74063"
"33179","743","8600000US74066","ZCTA5 74066"
"31","50","8600000US74068","ZCTA5 74068"
"14864","548","8600000US74070","ZCTA5 74070"
"147","60","8600000US74071","ZCTA5 74071"
"1807","156","8600000US74072","ZCTA5 74072"
"6012","622","8600000US74073","ZCTA5 74073"
"32339","1304","8600000US74074","ZCTA5 74074"
"27347","1262","8600000US74075","ZCTA5 74075"
"2082","211","8600000US74078","ZCTA5 74078"
"4218","282","8600000US74079","ZCTA5 74079"
"2862","302","8600000US74080","ZCTA5 74080"
"1875","222","8600000US74081","ZCTA5 74081"
"63","31","8600000US74082","ZCTA5 74082"
"1040","137","8600000US74083","ZCTA5 74083"
"439","106","8600000US74084","ZCTA5 74084"
"2143","352","8600000US74085","ZCTA5 74085"
"2092","227","8600000US74103","ZCTA5 74103"
"11599","682","8600000US74104","ZCTA5 74104"
"25857","1166","8600000US74105","ZCTA5 74105"
"17104","959","8600000US74106","ZCTA5 74106"
"19704","819","8600000US74107","ZCTA5 74107"
"7928","703","8600000US74108","ZCTA5 74108"
"14882","937","8600000US74110","ZCTA5 74110"
"21261","749","8600000US74112","ZCTA5 74112"
"16290","838","8600000US74114","ZCTA5 74114"
"23340","1022","8600000US74115","ZCTA5 74115"
"3551","357","8600000US74116","ZCTA5 74116"
"32","45","8600000US74117","ZCTA5 74117"
"2900","253","8600000US74119","ZCTA5 74119"
"4816","377","8600000US74120","ZCTA5 74120"
"10650","761","8600000US74126","ZCTA5 74126"
"15858","619","8600000US74127","ZCTA5 74127"
"13327","841","8600000US74128","ZCTA5 74128"
"19223","1057","8600000US74129","ZCTA5 74129"
"1958","264","8600000US74130","ZCTA5 74130"
"2577","294","8600000US74131","ZCTA5 74131"
"9914","979","8600000US74132","ZCTA5 74132"
"45958","1604","8600000US74133","ZCTA5 74133"
"17681","1230","8600000US74134","ZCTA5 74134"
"19415","935","8600000US74135","ZCTA5 74135"
"32139","1211","8600000US74136","ZCTA5 74136"
"27341","1095","8600000US74137","ZCTA5 74137"
"18957","1042","8600000US74145","ZCTA5 74145"
"16143","956","8600000US74146","ZCTA5 74146"
"11653","304","8600000US74301","ZCTA5 74301"
"2741","466","8600000US74330","ZCTA5 74330"
"7456","505","8600000US74331","ZCTA5 74331"
"1610","276","8600000US74332","ZCTA5 74332"
"922","127","8600000US74333","ZCTA5 74333"
"5112","515","8600000US74337","ZCTA5 74337"
"5744","474","8600000US74338","ZCTA5 74338"
"2393","155","8600000US74339","ZCTA5 74339"
"194","42","8600000US74340","ZCTA5 74340"
"2793","345","8600000US74342","ZCTA5 74342"
"3084","283","8600000US74343","ZCTA5 74343"
"15381","531","8600000US74344","ZCTA5 74344"
"7487","611","8600000US74346","ZCTA5 74346"
"2456","377","8600000US74347","ZCTA5 74347"
"287","64","8600000US74349","ZCTA5 74349"
"668","111","8600000US74350","ZCTA5 74350"
"6279","477","8600000US74352","ZCTA5 74352"
"17735","233","8600000US74354","ZCTA5 74354"
"219","44","8600000US74358","ZCTA5 74358"
"663","143","8600000US74359","ZCTA5 74359"
"25","9","8600000US74360","ZCTA5 74360"
"17255","497","8600000US74361","ZCTA5 74361"
"2832","179","8600000US74363","ZCTA5 74363"
"1961","281","8600000US74364","ZCTA5 74364"
"4478","332","8600000US74365","ZCTA5 74365"
"1434","206","8600000US74366","ZCTA5 74366"
"482","130","8600000US74367","ZCTA5 74367"
"91","57","8600000US74368","ZCTA5 74368"
"1958","186","8600000US74369","ZCTA5 74369"
"3857","198","8600000US74370","ZCTA5 74370"
"15761","934","8600000US74401","ZCTA5 74401"
"30742","891","8600000US74403","ZCTA5 74403"
"4433","356","8600000US74421","ZCTA5 74421"
"924","277","8600000US74422","ZCTA5 74422"
"911","179","8600000US74423","ZCTA5 74423"
"1166","244","8600000US74425","ZCTA5 74425"
"9081","567","8600000US74426","ZCTA5 74426"
"1293","287","8600000US74427","ZCTA5 74427"
"1132","249","8600000US74428","ZCTA5 74428"
"15388","537","8600000US74429","ZCTA5 74429"
"504","93","8600000US74430","ZCTA5 74430"
"851","142","8600000US74431","ZCTA5 74431"
"10197","686","8600000US74432","ZCTA5 74432"
"9209","554","8600000US74434","ZCTA5 74434"
"3622","500","8600000US74435","ZCTA5 74435"
"5431","387","8600000US74436","ZCTA5 74436"
"9945","348","8600000US74437","ZCTA5 74437"
"120","59","8600000US74438","ZCTA5 74438"
"5754","548","8600000US74441","ZCTA5 74441"
"924","156","8600000US74442","ZCTA5 74442"
"3331","302","8600000US74445","ZCTA5 74445"
"475","113","8600000US74446","ZCTA5 74446"
"16101","381","8600000US74447","ZCTA5 74447"
"1446","213","8600000US74450","ZCTA5 74450"
"4126","506","8600000US74451","ZCTA5 74451"
"464","241","8600000US74452","ZCTA5 74452"
"3466","412","8600000US74454","ZCTA5 74454"
"3039","400","8600000US74455","ZCTA5 74455"
"226","76","8600000US74456","ZCTA5 74456"
"317","110","8600000US74457","ZCTA5 74457"
"78","40","8600000US74458","ZCTA5 74458"
"56","26","8600000US74459","ZCTA5 74459"
"181","45","8600000US74460","ZCTA5 74460"
"7595","332","8600000US74462","ZCTA5 74462"
"2089","317","8600000US74463","ZCTA5 74463"
"31889","706","8600000US74464","ZCTA5 74464"
"15162","461","8600000US74467","ZCTA5 74467"
"274","64","8600000US74468","ZCTA5 74468"
"2251","291","8600000US74469","ZCTA5 74469"
"1642","264","8600000US74470","ZCTA5 74470"
"1690","334","8600000US74471","ZCTA5 74471"
"678","89","8600000US74472","ZCTA5 74472"
"10","15","8600000US74477","ZCTA5 74477"
"28019","474","8600000US74501","ZCTA5 74501"
"229","50","8600000US74521","ZCTA5 74521"
"380","176","8600000US74522","ZCTA5 74522"
"5298","366","8600000US74523","ZCTA5 74523"
"9345","273","8600000US74525","ZCTA5 74525"
"168","41","8600000US74528","ZCTA5 74528"
"185","49","8600000US74530","ZCTA5 74530"
"957","150","8600000US74531","ZCTA5 74531"
"1012","137","8600000US74533","ZCTA5 74533"
"127","61","8600000US74534","ZCTA5 74534"
"124","66","8600000US74535","ZCTA5 74535"
"1617","158","8600000US74536","ZCTA5 74536"
"4062","163","8600000US74538","ZCTA5 74538"
"165","33","8600000US74540","ZCTA5 74540"
"364","124","8600000US74543","ZCTA5 74543"
"694","111","8600000US74546","ZCTA5 74546"
"3296","355","8600000US74547","ZCTA5 74547"
"72","41","8600000US74549","ZCTA5 74549"
"1193","158","8600000US74552","ZCTA5 74552"
"1259","121","8600000US74553","ZCTA5 74553"
"1785","310","8600000US74554","ZCTA5 74554"
"602","129","8600000US74555","ZCTA5 74555"
"367","97","8600000US74556","ZCTA5 74556"
"671","150","8600000US74557","ZCTA5 74557"
"480","81","8600000US74558","ZCTA5 74558"
"482","74","8600000US74560","ZCTA5 74560"
"1853","222","8600000US74561","ZCTA5 74561"
"966","193","8600000US74562","ZCTA5 74562"
"2065","208","8600000US74563","ZCTA5 74563"
"574","103","8600000US74565","ZCTA5 74565"
"147","47","8600000US74567","ZCTA5 74567"
"1248","158","8600000US74569","ZCTA5 74569"
"1047","140","8600000US74570","ZCTA5 74570"
"3854","288","8600000US74571","ZCTA5 74571"
"721","106","8600000US74572","ZCTA5 74572"
"1034","178","8600000US74574","ZCTA5 74574"
"194","83","8600000US74576","ZCTA5 74576"
"273","89","8600000US74577","ZCTA5 74577"
"5790","307","8600000US74578","ZCTA5 74578"
"18837","488","8600000US74601","ZCTA5 74601"
"12378","565","8600000US74604","ZCTA5 74604"
"563","132","8600000US74630","ZCTA5 74630"
"7352","264","8600000US74631","ZCTA5 74631"
"502","121","8600000US74632","ZCTA5 74632"
"700","195","8600000US74633","ZCTA5 74633"
"257","93","8600000US74636","ZCTA5 74636"
"1600","200","8600000US74637","ZCTA5 74637"
"175","48","8600000US74640","ZCTA5 74640"
"548","81","8600000US74641","ZCTA5 74641"
"512","117","8600000US74643","ZCTA5 74643"
"498","97","8600000US74644","ZCTA5 74644"
"137","89","8600000US74646","ZCTA5 74646"
"3398","216","8600000US74647","ZCTA5 74647"
"606","138","8600000US74650","ZCTA5 74650"
"816","151","8600000US74651","ZCTA5 74651"
"772","124","8600000US74652","ZCTA5 74652"
"3854","158","8600000US74653","ZCTA5 74653"
"26320","632","8600000US74701","ZCTA5 74701"
"490","112","8600000US74720","ZCTA5 74720"
"268","81","8600000US74722","ZCTA5 74722"
"1166","183","8600000US74723","ZCTA5 74723"
"338","88","8600000US74724","ZCTA5 74724"
"1785","239","8600000US74726","ZCTA5 74726"
"2128","218","8600000US74727","ZCTA5 74727"
"11669","388","8600000US74728","ZCTA5 74728"
"2701","235","8600000US74729","ZCTA5 74729"
"5518","406","8600000US74730","ZCTA5 74730"
"1417","361","8600000US74731","ZCTA5 74731"
"3648","478","8600000US74733","ZCTA5 74733"
"1116","213","8600000US74734","ZCTA5 74734"
"1511","188","8600000US74735","ZCTA5 74735"
"977","182","8600000US74736","ZCTA5 74736"
"642","152","8600000US74738","ZCTA5 74738"
"2370","286","8600000US74740","ZCTA5 74740"
"1236","204","8600000US74741","ZCTA5 74741"
"7997","297","8600000US74743","ZCTA5 74743"
"9512","298","8600000US74745","ZCTA5 74745"
"269","125","8600000US74747","ZCTA5 74747"
"577","165","8600000US74748","ZCTA5 74748"
"282","70","8600000US74750","ZCTA5 74750"
"0","10","8600000US74753","ZCTA5 74753"
"580","278","8600000US74754","ZCTA5 74754"
"54","55","8600000US74755","ZCTA5 74755"
"816","143","8600000US74756","ZCTA5 74756"
"1411","167","8600000US74759","ZCTA5 74759"
"314","77","8600000US74760","ZCTA5 74760"
"70","24","8600000US74761","ZCTA5 74761"
"3711","353","8600000US74764","ZCTA5 74764"
"1440","125","8600000US74766","ZCTA5 74766"
"21835","544","8600000US74801","ZCTA5 74801"
"21576","800","8600000US74804","ZCTA5 74804"
"31293","426","8600000US74820","ZCTA5 74820"
"1617","336","8600000US74824","ZCTA5 74824"
"2033","272","8600000US74825","ZCTA5 74825"
"1430","261","8600000US74826","ZCTA5 74826"
"351","83","8600000US74827","ZCTA5 74827"
"1532","270","8600000US74829","ZCTA5 74829"
"211","49","8600000US74830","ZCTA5 74830"
"700","149","8600000US74831","ZCTA5 74831"
"735","133","8600000US74832","ZCTA5 74832"
"681","121","8600000US74833","ZCTA5 74833"
"8258","464","8600000US74834","ZCTA5 74834"
"175","162","8600000US74836","ZCTA5 74836"
"326","90","8600000US74837","ZCTA5 74837"
"892","156","8600000US74839","ZCTA5 74839"
"1896","280","8600000US74840","ZCTA5 74840"
"103","46","8600000US74842","ZCTA5 74842"
"468","115","8600000US74843","ZCTA5 74843"
"442","124","8600000US74844","ZCTA5 74844"
"447","82","8600000US74845","ZCTA5 74845"
"7840","233","8600000US74848","ZCTA5 74848"
"3030","299","8600000US74849","ZCTA5 74849"
"266","57","8600000US74850","ZCTA5 74850"
"11329","632","8600000US74851","ZCTA5 74851"
"1198","215","8600000US74852","ZCTA5 74852"
"1894","212","8600000US74854","ZCTA5 74854"
"4556","401","8600000US74855","ZCTA5 74855"
"887","138","8600000US74856","ZCTA5 74856"
"9580","890","8600000US74857","ZCTA5 74857"
"6217","275","8600000US74859","ZCTA5 74859"
"1787","175","8600000US74860","ZCTA5 74860"
"4525","424","8600000US74864","ZCTA5 74864"
"1839","253","8600000US74865","ZCTA5 74865"
"570","86","8600000US74867","ZCTA5 74867"
"12929","321","8600000US74868","ZCTA5 74868"
"579","174","8600000US74869","ZCTA5 74869"
"2446","281","8600000US74871","ZCTA5 74871"
"3303","352","8600000US74872","ZCTA5 74872"
"11575","480","8600000US74873","ZCTA5 74873"
"1134","208","8600000US74875","ZCTA5 74875"
"1794","439","8600000US74878","ZCTA5 74878"
"1958","162","8600000US74880","ZCTA5 74880"
"5358","386","8600000US74881","ZCTA5 74881"
"2323","215","8600000US74883","ZCTA5 74883"
"5834","242","8600000US74884","ZCTA5 74884"
"1841","228","8600000US74901","ZCTA5 74901"
"4158","59","8600000US74902","ZCTA5 74902"
"2169","344","8600000US74930","ZCTA5 74930"
"1296","153","8600000US74931","ZCTA5 74931"
"2454","251","8600000US74932","ZCTA5 74932"
"211","69","8600000US74935","ZCTA5 74935"
"1316","183","8600000US74936","ZCTA5 74936"
"5545","339","8600000US74937","ZCTA5 74937"
"1093","146","8600000US74939","ZCTA5 74939"
"3159","340","8600000US74940","ZCTA5 74940"
"2652","257","8600000US74941","ZCTA5 74941"
"213","70","8600000US74942","ZCTA5 74942"
"105","48","8600000US74943","ZCTA5 74943"
"1305","177","8600000US74944","ZCTA5 74944"
"365","83","8600000US74945","ZCTA5 74945"
"92","38","8600000US74946","ZCTA5 74946"
"11652","588","8600000US74948","ZCTA5 74948"
"214","58","8600000US74949","ZCTA5 74949"
"1460","227","8600000US74951","ZCTA5 74951"
"11995","404","8600000US74953","ZCTA5 74953"
"5303","305","8600000US74954","ZCTA5 74954"
"15446","586","8600000US74955","ZCTA5 74955"
"2009","258","8600000US74956","ZCTA5 74956"
"1103","152","8600000US74957","ZCTA5 74957"
"6459","378","8600000US74959","ZCTA5 74959"
"13379","428","8600000US74960","ZCTA5 74960"
"4418","400","8600000US74962","ZCTA5 74962"
"572","162","8600000US74963","ZCTA5 74963"
"2662","251","8600000US74964","ZCTA5 74964"
"5456","520","8600000US74965","ZCTA5 74965"
"3670","315","8600000US74966","ZCTA5 74966"
"15418","213","8600000US75001","ZCTA5 75001"
"73916","2094","8600000US75002","ZCTA5 75002"
"52231","706","8600000US75006","ZCTA5 75006"
"57513","1735","8600000US75007","ZCTA5 75007"
"15348","1542","8600000US75009","ZCTA5 75009"
"30784","1538","8600000US75010","ZCTA5 75010"
"42956","2100","8600000US75013","ZCTA5 75013"
"43137","414","8600000US75019","ZCTA5 75019"
"23216","808","8600000US75020","ZCTA5 75020"
"9454","1077","8600000US75021","ZCTA5 75021"
"28773","2573","8600000US75022","ZCTA5 75022"
"50923","2350","8600000US75023","ZCTA5 75023"
"43041","2216","8600000US75024","ZCTA5 75024"
"54653","2278","8600000US75025","ZCTA5 75025"
"48641","1767","8600000US75028","ZCTA5 75028"
"33956","1104","8600000US75032","ZCTA5 75032"
"116155","2281","8600000US75034","ZCTA5 75034"
"80269","2129","8600000US75035","ZCTA5 75035"
"29886","1867","8600000US75038","ZCTA5 75038"
"20627","1587","8600000US75039","ZCTA5 75039"
"61508","2515","8600000US75040","ZCTA5 75040"
"31250","2030","8600000US75041","ZCTA5 75041"
"37458","2099","8600000US75042","ZCTA5 75042"
"62721","3511","8600000US75043","ZCTA5 75043"
"45284","2796","8600000US75044","ZCTA5 75044"
"26062","274","8600000US75048","ZCTA5 75048"
"43190","2071","8600000US75050","ZCTA5 75050"
"41317","2428","8600000US75051","ZCTA5 75051"
"94060","2945","8600000US75052","ZCTA5 75052"
"13045","1954","8600000US75054","ZCTA5 75054"
"59674","1602","8600000US75056","ZCTA5 75056"
"16670","1634","8600000US75057","ZCTA5 75057"
"3329","755","8600000US75058","ZCTA5 75058"
"49307","3168","8600000US75060","ZCTA5 75060"
"53983","2439","8600000US75061","ZCTA5 75061"
"49296","2923","8600000US75062","ZCTA5 75062"
"39831","1733","8600000US75063","ZCTA5 75063"
"13026","435","8600000US75065","ZCTA5 75065"
"67197","2201","8600000US75067","ZCTA5 75067"
"69656","2508","8600000US75068","ZCTA5 75068"
"37582","2174","8600000US75069","ZCTA5 75069"
"109085","3318","8600000US75070","ZCTA5 75070"
"62769","2906","8600000US75071","ZCTA5 75071"
"53459","2408","8600000US75074","ZCTA5 75074"
"37310","1990","8600000US75075","ZCTA5 75075"
"8297","1026","8600000US75076","ZCTA5 75076"
"38764","1819","8600000US75077","ZCTA5 75077"
"34300","1396","8600000US75078","ZCTA5 75078"
"53708","2222","8600000US75080","ZCTA5 75080"
"40825","2043","8600000US75081","ZCTA5 75081"
"23418","1391","8600000US75082","ZCTA5 75082"
"36718","1854","8600000US75087","ZCTA5 75087"
"26823","1696","8600000US75088","ZCTA5 75088"
"37310","1664","8600000US75089","ZCTA5 75089"
"25732","1799","8600000US75090","ZCTA5 75090"
"26297","1721","8600000US75092","ZCTA5 75092"
"47908","2580","8600000US75093","ZCTA5 75093"
"23408","598","8600000US75094","ZCTA5 75094"
"58717","1202","8600000US75098","ZCTA5 75098"
"643","222","8600000US75101","ZCTA5 75101"
"1455","674","8600000US75102","ZCTA5 75102"
"15358","1111","8600000US75103","ZCTA5 75103"
"48821","279","8600000US75104","ZCTA5 75104"
"248","157","8600000US75105","ZCTA5 75105"
"4150","468","8600000US75109","ZCTA5 75109"
"29665","744","8600000US75110","ZCTA5 75110"
"6870","903","8600000US75114","ZCTA5 75114"
"53118","70","8600000US75115","ZCTA5 75115"
"19755","1100","8600000US75116","ZCTA5 75116"
"4505","968","8600000US75117","ZCTA5 75117"
"28901","1026","8600000US75119","ZCTA5 75119"
"4985","1065","8600000US75124","ZCTA5 75124"
"7664","1266","8600000US75125","ZCTA5 75125"
"52078","1652","8600000US75126","ZCTA5 75126"
"1906","361","8600000US75127","ZCTA5 75127"
"2326","850","8600000US75132","ZCTA5 75132"
"20759","1553","8600000US75134","ZCTA5 75134"
"7183","1029","8600000US75135","ZCTA5 75135"
"19341","1095","8600000US75137","ZCTA5 75137"
"6877","636","8600000US75140","ZCTA5 75140"
"5814","162","8600000US75141","ZCTA5 75141"
"21746","1431","8600000US75142","ZCTA5 75142"
